tconst,director,id,popularity
tt1596365,James Watkins,65086,2.811
tt1855199,David Ayer,77016,6.789
tt1547234,David Koepp,49526,6.095
tt1496025,Måns Mårlind,52520,1.178
tt1496025,Björn Stein,52520,0.619
tt1496025,Måns Mårlind,52520,1.178
tt1496025,Björn Stein,52520,0.619
tt1345836,Christopher Nolan,49026,37.109
tt1623288,Chris Butler,77174,0.34
tt1623288,Sam Fell,77174,1.639
tt0837562,Genndy Tartakovsky,76492,4.474
tt1374992,Juan Solanas,58244,0.001
tt1374992,Juan Solanas,58244,0.001
tt1758830,Judd Apatow,89492,7.529
tt1142977,Tim Burton,62214,28.287
tt1142977,Tim Burton,62214,28.287
tt1707386,Tom Hooper,82695,1.349
tt1706593,Josh Trank,76726,1.879
tt1659337,Stephen Chbosky,84892,3.797
tt1656190,Boaz Yakin,72387,2.986
tt1656190,Boaz Yakin,72387,2.986
tt1748179,Rodrigo Cortés,75638,1.237
tt1748227,Marcus Dunstan,134597,1.464
tt1748122,Wes Anderson,83666,18.701
tt1386703,Len Wiseman,64635,4.945
tt1524137,Baltasar Kormákur,77866,5.865
tt1397280,Olivier Megaton,82675,2.637
tt0401729,Andrew Stanton,49529,9.387
tt1790885,Kathryn Bigelow,97630,5.194
tt1790886,Jay Roach,77953,3.062
tt1790886,Jay Roach,77953,3.062
tt1074638,Sam Mendes,37724,7.279
tt1074638,Sam Mendes,37724,7.279
tt1232829,Phil Lord,64688,5.58
tt1232829,Christopher Miller,64688,4.259
tt1763303,Jonathan Kasdan,84199,2.731
tt1981677,Jason Moore,114150,1.416
tt1446714,Ridley Scott,70981,41.923
tt1649419,J.A. Bayona,80278,3.803
tt1648179,Frank Coraci,87826,2.345
tt1764651,Simon West,76163,6.623
tt1276104,Rian Johnson,59967,6.055
tt1781769,Joe Wright,96724,7.228
tt1045658,David O. Russell,82693,5.111
tt1327194,Scott Hicks,77877,3.063
tt1024648,Ben Affleck,68734,39.032
tt1567609,Adrian Grunberg,80389,2.217
tt1567609,Adrian Grunberg,80389,2.217
tt1568338,Asger Leth,49527,1.078
tt1568338,Asger Leth,49527,1.078
tt0848228,Joss Whedon,24428,5.255
tt1371111,Tom Tykwer,83542,3.164
tt1371111,Lana Wachowski,83542,7.029
tt1371111,Lilly Wachowski,83542,3.842
tt1371111,Tom Tykwer,83542,3.164
tt1371111,Lana Wachowski,83542,7.029
tt1371111,Lilly Wachowski,83542,3.842
tt1667889,Steve Martino,57800,1.733
tt1667889,Michael Thurmeier,57800,2.293
tt2053425,Jacques Audiard,97365,10.965
tt1675192,Jeff Nichols,64720,1.972
tt1675192,Jeff Nichols,64720,1.972
tt1675434,Olivier Nakache,77338,1.828
tt1675434,Éric Toledano,77338,2.426
tt1478964,Joe Cornish,59678,0.878
tt1270798,Matthew Vaughn,49538,6.68
tt1067583,Francis Lawrence,55787,11.218
tt1683526,Tony Kaye,74308,2.141
tt1478338,Paul Feig,55721,12.577
tt1655442,Michel Hazanavicius,74643,3.78
tt1650043,David Bowers,60307,1.196
tt1650062,J.J. Abrams,37686,13.132
tt1657507,Olivier Megaton,62835,2.637
tt0905372,Matthijs van Heijningen Jr.,60935,1.502
tt1540133,John Michael McDonagh,67913,1.966
tt0800369,Kenneth Branagh,10195,30.65
tt0800369,Kenneth Branagh,10195,30.65
tt1726669,William Friedkin,73567,7.126
tt1723811,Steve McQueen,76025,12.079
tt1092026,Greg Mottola,39513,1.646
tt1464540,D.J. Caruso,46529,6.084
tt1687901,Nick Murphy,77949,2.318
tt1687901,Nick Murphy,77949,2.318
tt1692486,Roman Polanski,72113,5.552
tt1703199,Colin Minihan,50698,1.05
tt1703199,Stuart Ortiz,50698,0.62
tt1703199,The Vicious Brothers,50698,1.05
tt1259521,Drew Goddard,22970,5.116
tt1615147,J.C. Chandor,50839,8.968
tt1615147,J.C. Chandor,50839,8.968
tt1601913,Joe Carnahan,75174,2.945
tt1596343,Justin Lin,51497,6.316
tt1596346,Sean McNamara,43959,4.004
tt1515091,Guy Ritchie,58574,23.576
tt1605783,Woody Allen,59436,16.055
tt1298650,Rob Marshall,1865,2.133
tt1298650,Rob Marshall,1865,2.133
tt1297919,Elliott Lester,55846,0.384
tt1297919,Elliott Lester,55846,0.384
tt0970179,Martin Scorsese,44826,21.467
tt1637688,Andrew Niccol,49530,4.924
tt0978764,Zack Snyder,23629,11.861
tt0945513,Duncan Jones,45612,8.705
tt1007029,Phyllida Lloyd,71688,1.397
tt1488555,David Dobkin,49520,2.099
tt1124035,George Clooney,10316,25.719
tt1625346,Jason Reitman,57157,6.117
tt0983193,Steven Spielberg,17578,32.198
tt1632708,Will Gluck,50544,2.969
tt1632708,Will Gluck,50544,2.969
tt1583420,Tom Hanks,59861,67.301
tt1430607,Sarah Smith,51052,4.837
tt1216475,John Lasseter,49013,9.412
tt1216475,John Lasseter,49013,9.412
tt1219289,Neil Burger,51876,3.749
tt1219289,Neil Burger,51876,3.749
tt1440345,Paolo Sorrentino,53487,4.481
tt1210166,Bennett Miller,60308,1.608
tt1210166,Bennett Miller,60308,1.608
tt1189340,Brad Furman,50348,1.287
tt1853739,Adam Wingard,83899,7.378
tt1411238,Ivan Reitman,41630,4.224
tt1655420,Simon Curtis,75900,0.539
tt0448694,Chris Miller,417859,0.612
tt1192628,Gore Verbinski,44896,4.176
tt1454029,Tate Taylor,50014,2.415
tt1389137,Cameron Crowe,74465,4.929
tt1389137,Cameron Crowe,74465,4.929
tt1385826,George Nolfi,38050,4.184
tt1385826,George Nolfi,38050,4.184
tt0961097,Bibo Bergeron,77459,1.255
tt0780504,Nicolas Winding Refn,64690,4.121
tt0477302,Stephen Daldry,64685,1.31
tt1399103,Michael Bay,38356,8.769
tt1399103,Michael Bay,38356,8.769
tt0478304,Terrence Malick,8967,5.083
tt1229238,Brad Bird,56292,11.554
tt1527186,Lars von Trier,62215,7.797
tt0472399,Simon West,27582,6.623
tt0472399,Simon West,27582,6.623
tt1436562,Carlos Saldanha,46195,9.788
tt1436562,Carlos Saldanha,46195,9.788
tt0471042,Brett Ratner,59108,3.557
tt1401152,Jaume Collet-Serra,48138,3.778
tt1448755,Gary McKendry,49021,0.472
tt1448755,Gary McKendry,49021,0.472
tt1549572,Mike Cahill,55420,1.797
tt1549572,Mike Cahill,55420,1.797
tt1563738,Lone Scherfig,51828,3.62
tt1564367,Dennis Dugan,50546,9.439
tt1306980,Jonathan Levine,40807,1.712
tt1586752,Marc Forster,45610,7.72
tt1586752,Marc Forster,45610,7.72
tt1570728,Glenn Ficarra,50646,2.252
tt1570728,John Requa,50646,3.262
tt1571222,David Cronenberg,48231,16.566
tt1571222,David Cronenberg,48231,16.566
tt1034389,Kevin Macdonald,49494,3.93
tt1034389,Kevin Macdonald,49494,3.93
tt1568911,Steven Spielberg,57212,32.198
tt1302011,Jennifer Yuh Nelson,49444,3.124
tt1179025,Luc Besson,35552,8.588
tt0435761,Lee Unkrich,10193,2.922
tt1465487,Pascal Chaumeil,41211,0.634
tt1196141,Thor Freudenthal,33217,3.391
tt1438254,Burr Steers,37950,3.064
tt0429493,Joe Carnahan,34544,2.945
tt1433108,George Tillman Jr.,41283,2.306
tt1433108,George Tillman Jr.,41283,2.306
tt1403865,Ethan Coen,44264,6.986
tt1403865,Joel Coen,44264,15.581
tt1403981,Allen Coulter,23169,3.195
tt1130884,Martin Scorsese,11324,21.467
tt0914863,Gregor Jordan,38199,0.856
tt1179034,Pierre Morel,26389,3.242
tt0926084,David Yates,12444,5.208
tt0892769,Dean DeBlois,10191,5.936
tt0892769,Chris Sanders,10191,14.609
tt1600524,Xavier Dolan,51241,4.115
tt1424381,Nimród Antal,34851,2.561
tt0892318,Gary Winick,37056,2.058
tt0892318,Gary Winick,37056,2.058
tt1216492,Anand Tucker,25195,5.748
tt0804497,Anna Boden,43923,3.116
tt0804497,Ryan Fleck,43923,1.721
tt0989757,Lasse Hallström,22971,7.647
tt1323045,Adam Green,44363,0.001
tt1285016,David Fincher,37799,12.858
tt1285016,David Fincher,37799,12.858
tt0455407,Breck Eisner,29427,2.649
tt1245526,Robert Schwentke,39514,3.902
tt1255953,Denis Villeneuve,46738,20.488
tt1255953,Denis Villeneuve,46738,20.488
tt1334260,Mark Romanek,42188,1.821
tt1458175,Paul Haggis,43539,1.923
tt1053424,Miguel Sapochnik,31867,2.64
tt1462758,Rodrigo Cortés,26388,1.237
tt0997152,Paul T. Scheuring,43549,4.669
tt1465522,Eli Craig,46838,2.725
tt1465522,Eli Craig,46838,2.725
tt1314655,John Erick Dowdle,44040,4.173
tt1037705,Albert Hughes,20504,2.925
tt1037705,Allen Hughes,20504,1.732
tt1242432,Steven R. Monroe,43947,2.49
tt1440232,Guillaume Canet,48034,10.767
tt1055292,Greg Berlanti,38408,4.373
tt0840361,Ben Affleck,23168,39.032
tt0842926,Lisa Cholodenko,39781,0.871
tt0758752,Edward Zwick,43347,6.589
tt0758752,Edward Zwick,43347,6.589
tt1155076,Harald Zwart,38575,2.329
tt0955308,Ridley Scott,20662,41.923
tt0955308,Ridley Scott,20662,41.923
tt1542344,Danny Boyle,44115,12.337
tt1027718,Oliver Stone,33909,16.683
tt1440292,Richard Ayoade,49020,13.214
tt0477080,Tony Scott,44048,8.321
tt0477080,Tony Scott,44048,8.321
tt1228705,Jon Favreau,10138,22.274
tt1228705,Jon Favreau,10138,22.274
tt0817177,Rob Reiner,43949,17.067
tt1228987,Matt Reeves,41402,7.897
tt0944835,Phillip Noyce,27576,5.226
tt1375666,Christopher Nolan,27205,37.109
tt0947798,Darren Aronofsky,44214,6.685
tt1470827,Gareth Edwards,43933,0.664
tt1323594,Pierre Coffin,20352,6.038
tt1323594,Chris Renaud,20352,7.596
tt1399683,Debra Granik,39013,2.343
tt1120985,Derek Cianfrance,46705,3.618
tt0473075,Mike Newell,9543,4.66
tt1226273,Martin Campbell,12201,5.235
tt1226273,Martin Campbell,12201,5.235
tt1532503,Mike Mills,55347,1.01
tt1226229,Nicholas Stoller,32823,3.027
tt1126618,Roger Michell,38357,2.38
tt1126618,Roger Michell,38357,2.38
tt1013743,James Mangold,37834,8.009
tt0963966,Jon Turteltaub,27022,3.164
tt0963966,Jon Turteltaub,27022,3.164
tt1020558,Neil Marshall,23759,6.491
tt1020558,Neil Marshall,23759,6.491
tt0480255,Sylvain White,34813,2.951
tt1320253,Sylvester Stallone,27578,76.176
tt0964517,David O. Russell,45317,5.111
tt1231583,Todd Phillips,41733,8.729
tt1231583,Todd Phillips,41733,8.729
tt1023114,Peter Weir,49009,4.47
tt1023114,Peter Weir,49009,4.47
tt1231587,Steve Pink,23048,0.892
tt1167638,Richard Berry,37645,1.708
tt1219342,Zack Snyder,41216,11.861
tt1135503,Nora Ephron,24803,2.997
tt1022603,Marc Webb,19913,5.097
tt1019452,Ethan Coen,12573,6.986
tt1019452,Joel Coen,12573,15.581
tt1230414,Nancy Meyers,22897,5.645
tt0870984,Lars von Trier,17609,7.797
tt0870984,Lars von Trier,17609,7.797
tt1235166,Jacques Audiard,21575,10.965
tt1127180,Sam Raimi,16871,15.361
tt0433362,Michael Spierig,19901,1.198
tt0433362,Peter Spierig,19901,0.755
tt0485947,Jaco Van Dormael,31011,2.319
tt1289406,Daniel Barber,25941,0.081
tt1201167,Judd Apatow,20829,7.529
tt0970452,M.J. Bassett,32985,4.875
tt0963178,Tom Tykwer,4959,3.164
tt0963178,Tom Tykwer,4959,3.164
tt0962736,Jean-Marc Vallée,18320,1.337
tt1121931,Mark Neveldine,15092,3.284
tt1121931,Brian Taylor,15092,5.436
tt1013752,Justin Lin,13804,6.316
tt0432283,Wes Anderson,10315,18.701
tt0971209,David Twohy,12403,2.363
tt1119646,Todd Phillips,18785,8.729
tt1191111,Gaspar Noé,34647,6.147
tt1111422,Tony Scott,18487,8.321
tt0473705,Kevin Macdonald,16995,3.93
tt0473705,Kevin Macdonald,16995,3.93
tt1174732,Lone Scherfig,24684,3.62
tt0327597,Henry Selick,14836,5.927
tt0472033,Shane Acker,12244,0.866
tt1234548,Grant Heslov,10313,9.519
tt0878804,John Lee Hancock,22881,4.201
tt0878804,John Lee Hancock,22881,4.201
tt0361748,Quentin Tarantino,16869,58.921
tt1049413,Pete Docter,14160,9.981
tt1172233,Drew Barrymore,22798,30.785
tt1172233,Drew Barrymore,22798,30.785
tt0815245,Charles Guard,14254,2.491
tt0815245,Thomas Guard,14254,1.548
tt0452694,Robert Schwentke,24420,3.902
tt0452694,Robert Schwentke,24420,3.902
tt1155056,John Hamburg,16538,2.433
tt1091722,Greg Mottola,16614,1.646
tt1091722,Greg Mottola,16614,1.646
tt0844479,Marcus Dunstan,21407,1.464
tt0844471,Phil Lord,22794,5.58
tt0844471,Christopher Miller,22794,4.259
tt1247640,Patrick Alessandrin,15357,0.23
tt1193138,Jason Reitman,22947,6.117
tt1193138,Jason Reitman,22947,6.117
tt1263670,Scott Cooper,25196,4.467
tt0834001,Patrick Tatopoulos,12437,1.555
tt0765010,Jim Sheridan,7445,1.258
tt0448011,Alex Proyas,13811,3.541
tt0448011,Alex Proyas,13811,3.541
tt0844708,Dennis Iliadis,18405,1.566
tt0465580,Paul McGuigan,13455,1.68
tt0465580,Paul McGuigan,13455,1.68
tt1156398,Ruben Fleischer,19908,5.35
tt1156398,Ruben Fleischer,19908,5.35
tt1352824,Atom Egoyan,28211,3.163
tt1352824,Atom Egoyan,28211,3.163
tt1067106,Robert Zemeckis,17979,25.563
tt1264904,Laurent Tirard,31203,1.121
tt1182345,Duncan Jones,17431,8.705
tt0499549,James Cameron,19995,35.2
tt1136608,Neill Blomkamp,17654,3.143
tt1136608,Neill Blomkamp,17654,3.143
tt0386117,Spike Jonze,16523,11.58
tt1424797,Xavier Dolan,26280,4.115
tt1001508,Ken Kwapis,10184,4.336
tt1054606,Terry Gilliam,8054,7.052
tt0380510,Peter Jackson,7980,23.194
tt0795351,Christian Alvart,28355,1.286
tt0795351,Christian Alvart,28355,1.286
tt0796366,J.J. Abrams,13475,13.132
tt0929632,Lee Daniels,25793,3.349
tt0409459,Zack Snyder,13183,11.861
tt0409459,Zack Snyder,13183,11.861
tt1315981,Tom Ford,34653,4.61
tt0986263,Jonathan Mostow,19959,3.024
tt1045772,Glenn Ficarra,8952,2.252
tt1045772,John Requa,8952,3.262
tt0988045,Guy Ritchie,10528,23.576
tt0892782,Rob Letterman,15512,2.228
tt0892782,Conrad Vernon,15512,5.978
tt0892782,Rob Letterman,15512,2.228
tt0892782,Conrad Vernon,15512,5.978
tt1186830,Alejandro Amenábar,26428,5.422
tt1187064,Christopher Smith,26466,5.435
tt1187064,Christopher Smith,26466,5.435
tt1188729,Christian Alvart,19898,1.286
tt0808151,Ron Howard,13448,15.759
tt0808151,Ron Howard,13448,15.759
tt0375568,David Bowers,16577,1.196
tt1142988,Robert Luketic,20943,2.212
tt1178663,Woody Allen,19265,16.055
tt1178663,Woody Allen,19265,16.055
tt1167660,Michel Hazanavicius,15588,3.78
tt1167660,Michel Hazanavicius,15588,3.78
tt1152836,Michael Mann,11322,8.862
tt1152836,Michael Mann,11322,8.862
tt0458525,Gavin Hood,2080,3.168
tt0898367,John Hillcoat,20766,1.242
tt0898367,John Hillcoat,20766,1.242
tt1186367,James McTeigue,22832,1.906
tt1186367,James McTeigue,22832,1.906
tt0481536,Jon Hurwitz,13335,3.107
tt0481536,Hayden Schlossberg,13335,2.166
tt0479952,Eric Darnell,10527,4.281
tt0479952,Tom McGrath,10527,6.163
tt0397892,Byron Howard,13053,3.866
tt0397892,Chris Williams,13053,13.798
tt1060277,Matt Reeves,7191,7.897
tt1060277,Matt Reeves,7191,7.897
tt1059786,D.J. Caruso,13027,6.084
tt1059786,D.J. Caruso,13027,6.084
tt0981227,Peter Sollett,12182,0.615
tt1020530,James Watkins,13510,2.811
tt1029234,Pascal Laugier,9539,1.624
tt1023481,Jon M. Chu,8328,10.308
tt0443274,Pete Travis,7461,2.848
tt0443274,Pete Travis,7461,2.848
tt0200465,Roger Donaldson,8848,3.488
tt0367882,Steven Spielberg,217,32.198
tt0367882,Steven Spielberg,217,32.198
tt0799934,Michel Gondry,4953,4.797
tt0887912,Kathryn Bigelow,12162,5.194
tt0430922,David Wain,15373,5.797
tt1007028,Kevin Smith,10358,10.539
tt1007028,Kevin Smith,10358,10.539
tt0887883,Ethan Coen,4944,6.986
tt0887883,Joel Coen,4944,15.581
tt0887883,Ethan Coen,4944,6.986
tt0887883,Joel Coen,4944,15.581
tt1125849,Darren Aronofsky,12163,6.685
tt0976051,Stephen Daldry,8055,1.31
tt1013753,Gus Van Sant,10139,4.567
tt0451079,Jimmy Hayward,12222,2.923
tt0451079,Steve Martino,12222,1.733
tt1205489,Clint Eastwood,13223,43.992
tt0936501,Pierre Morel,8681,3.242
tt0822832,David Frankel,14306,2.87
tt0822832,David Frankel,14306,2.87
tt0790686,Alexandre Aja,13515,4.035
tt1032755,Guy Ritchie,13809,23.576
tt1032755,Guy Ritchie,13809,23.576
tt0985699,Bryan Singer,2253,5.405
tt0985699,Bryan Singer,2253,5.405
tt0468569,Christopher Nolan,155,37.109
tt0861689,Fernando Meirelles,8338,5.532
tt0947802,Neil LaBute,13279,1.333
tt0947802,Neil LaBute,13279,1.333
tt0452608,Paul W.S. Anderson,10483,6.338
tt0986233,Steve McQueen,10360,12.079
tt0986233,Steve McQueen,10360,12.079
tt1033643,Tom Vaughan,9029,1.757
tt0478087,Robert Luketic,8065,2.212
tt0800080,Louis Leterrier,1724,10.928
tt0800039,Nicholas Stoller,9870,3.027
tt0814314,Gabriele Muccino,11321,12.025
tt0824747,Clint Eastwood,3580,43.992
tt0870111,Ron Howard,11499,15.759
tt0467200,Justin Chadwick,12184,1.764
tt1064932,Dany Boon,8265,6.087
tt0864761,Saul Dibb,12783,1.649
tt0914798,Mark Herman,14574,0.763
tt1172570,Nicolas Winding Refn,18533,4.121
tt1129442,Olivier Megaton,13387,2.637
tt0838283,Adam McKay,12133,6.622
tt0838283,Adam McKay,12133,6.622
tt1194616,Lisa Azuelos,21861,1.205
tt0441773,Mark Osborne,9502,3.142
tt0441773,John Stevenson,9502,0.277
tt0918927,John Patrick Shanley,14359,1.359
tt0758774,Ridley Scott,12113,41.923
tt0959337,Sam Mendes,4148,7.279
tt0371746,Jon Favreau,1726,22.274
tt0780536,Martin McDonagh,8321,3.638
tt0499448,Andrew Adamson,2454,5.469
tt0497465,Woody Allen,5038,16.055
tt1068680,Peyton Reed,10201,4.717
tt0425061,Peter Segal,11665,4.638
tt0383028,Charlie Kaufman,4960,4.424
tt0493464,Timur Bekmambetov,8909,1.795
tt0494238,Iain Softley,2309,1.844
tt0462465,Howard McCain,10529,1.527
tt0462499,Sylvester Stallone,7555,76.176
tt1135985,Sean Anders,13523,4.327
tt0805564,Craig Gillespie,6615,2.569
tt0805564,Craig Gillespie,6615,2.569
tt0481369,Joel Schumacher,3594,1.671
tt0481369,Joel Schumacher,3594,1.671
tt0465538,Tony Gilroy,4566,3.934
tt0465538,Tony Gilroy,4566,3.934
tt0862856,Michael Dougherty,23202,4.18
tt0829482,Greg Mottola,8363,1.646
tt0462538,David Silverman,35,6.939
tt0462538,David Silverman,35,6.939
tt0492956,Andy Fickman,13680,1.48
tt0462322,Robert Rodriguez,285923,11.318
tt0462322,Eli Roth,285923,12.772
tt0462322,Quentin Tarantino,285923,58.921
tt0462322,Edgar Wright,285923,8.146
tt0463854,Juan Carlos Fresnadillo,1562,4.625
tt0765429,Ridley Scott,4982,41.923
tt0463998,Richard LaGravenese,1646,2.061
tt0499556,Philip G. Atwell,10431,2.07
tt0756683,Richard Schenkman,13363,1.336
tt0756683,Richard Schenkman,13363,1.336
tt0453556,Kevin Munroe,1273,1.028
tt0780571,Bruce A. Evans,3432,0.842
tt0413300,Sam Raimi,559,15.361
tt0413300,Sam Raimi,559,15.361
tt0385752,Chris Weitz,2268,6.439
tt0385752,Chris Weitz,2268,6.439
tt0449088,Gore Verbinski,285,4.176
tt0758766,Marc Lawrence,11172,3.951
tt0389790,Simon J. Smith,5559,3.606
tt0389790,Steve Hickner,5559,0.973
tt0389722,David Slade,4513,3.701
tt0389722,David Slade,4513,3.701
tt0465234,Jon Turteltaub,6637,3.164
tt0783233,Joe Wright,4347,7.228
tt0783233,Joe Wright,4347,7.228
tt0838221,Wes Anderson,4538,18.701
tt0838221,Wes Anderson,4538,18.701
tt0760329,Jay Russell,54318,0.599
tt0426931,Kirsten Sheridan,5123,4.253
tt0413267,Chris Miller,810,0.612
tt0488120,Gregory Hoblit,6145,2.304
tt0488120,Gregory Hoblit,6145,2.304
tt0401383,Julian Schnabel,2013,1.605
tt0469494,Paul Thomas Anderson,7345,6.822
tt0477348,Ethan Coen,6977,6.986
tt0477348,Joel Coen,6977,15.581
tt0211933,Joby Harold,13483,1.554
tt0445934,Josh Gordon,9955,1.52
tt0445934,Will Speck,9955,0.995
tt0445922,Julie Taymor,4688,1.45
tt0795368,Frank Oz,2196,12.179
tt0478311,Judd Apatow,4964,7.529
tt0478311,Judd Apatow,4964,7.529
tt0815244,Joe Nussbaum,10760,2.015
tt0452702,Nimród Antal,10294,2.561
tt0398808,Gabor Csupo,1265,2.75
tt0825232,Rob Reiner,7350,17.067
tt1179904,Oren Peli,23827,0.953
tt0293564,Brett Ratner,5174,3.557
tt0472062,Mike Nichols,6538,3.462
tt0373889,David Yates,675,5.208
tt0453451,Steve Bendelack,1268,4.547
tt0453451,Steve Bendelack,1268,4.547
tt0808417,Vincent Paronnaud,2011,3.822
tt0808417,Marjane Satrapi,2011,7.498
tt0467406,Jason Reitman,7326,6.117
tt0337978,Len Wiseman,1571,4.945
tt0337978,Len Wiseman,1571,4.945
tt0822854,Antoine Fuqua,7485,3.132
tt0450385,Mikael Håfström,3021,7.417
tt0423294,Ash Brannon,9408,1.953
tt0423294,Chris Buck,9408,2.471
tt0440963,Paul Greengrass,2503,2.08
tt0884328,Frank Darabont,5876,16.033
tt0418279,Michael Bay,1858,8.769
tt0450188,Olivier Dahan,1407,2.478
tt0443680,Andrew Dominik,4512,2.256
tt0443706,David Fincher,1949,12.858
tt0427327,Adam Shankman,2976,11.656
tt0432021,Russell Mulcahy,7737,5.362
tt0432021,Russell Mulcahy,7737,5.362
tt0442933,Robert Zemeckis,2310,25.563
tt0808279,Michael Haneke,8461,3.902
tt0431308,Richard LaGravenese,6023,2.061
tt0419887,Marc Forster,7979,7.72
tt0419887,Marc Forster,7979,7.72
tt0431197,Peter Berg,4349,9.765
tt0486822,D.J. Caruso,8271,6.084
tt0292963,Sidney Lumet,7972,4.115
tt1077258,Robert Rodriguez,1992,11.318
tt1077258,Robert Rodriguez,1992,11.318
tt0435705,Lee Tamahori,1738,5.064
tt0480242,Peter Hedges,7211,2.66
tt0804461,James Wan,11835,11.143
tt0804461,James Wan,11835,11.143
tt0480249,Francis Lawrence,6479,11.218
tt0480249,Francis Lawrence,6479,11.218
tt0381849,James Mangold,5176,8.009
tt0381849,James Mangold,5176,8.009
tt0367959,Peter Webber,1248,1.394
tt0416508,Julian Jarrold,2977,1.42
tt0489237,Shari Springer Berman,12435,1.109
tt0489237,Robert Pulcini,12435,0.798
tt0461770,Kevin Lima,4523,2.674
tt0481141,Scott Hicks,3638,3.063
tt0414055,Shekhar Kapur,4517,2.166
tt0436697,Stephen Frears,1165,5.112
tt0436697,Stephen Frears,1165,5.112
tt0443453,Larry Charles,496,3.704
tt0206634,Alfonso Cuarón,9693,7.585
tt0376994,Brett Ratner,36668,3.557
tt0478566,Olivier Nakache,19100,1.828
tt0478566,Éric Toledano,19100,2.426
tt0327084,Tim Johnson,7518,5.134
tt0327084,Karey Kirkpatrick,7518,3.145
tt0343737,Robert De Niro,1247,51.316
tt0343737,Robert De Niro,1247,51.316
tt0317219,John Lasseter,920,9.412
tt0317219,John Lasseter,920,9.412
tt0317919,J.J. Abrams,956,13.132
tt0317919,J.J. Abrams,956,13.132
tt0348150,Bryan Singer,1452,5.405
tt0396171,Tom Tykwer,1427,3.164
tt0396171,Tom Tykwer,1427,3.164
tt0438097,Carlos Saldanha,950,9.788
tt0438097,Carlos Saldanha,950,9.788
tt0464913,Michel Hazanavicius,15152,3.78
tt0482571,Christopher Nolan,1124,37.109
tt0482527,Nick Hurran,37725,2.131
tt0479884,Mark Neveldine,1948,3.284
tt0479884,Brian Taylor,1948,5.436
tt0479884,Mark Neveldine,1948,3.284
tt0479884,Brian Taylor,1948,5.436
tt0480025,Shane Meadows,11798,2.383
tt0450259,Edward Zwick,1372,6.589
tt0397313,Frank Marshall,9036,5.604
tt0475276,Paul Greengrass,9829,2.08
tt0405296,Richard Linklater,3509,6.866
tt0404390,Wayne Kramer,7304,1.861
tt0472043,Mel Gibson,1579,55.135
tt0472043,Mel Gibson,1579,55.135
tt0453467,Tony Scott,7551,8.321
tt0401855,Len Wiseman,834,4.945
tt0400717,Roger Allers,7484,2.613
tt0400717,Jill Culton,7484,0.685
tt0362225,Guillaume Canet,10795,10.767
tt0362225,Guillaume Canet,10795,10.767
tt0401445,Ridley Scott,9726,41.923
tt0457513,Woody Allen,512,16.055
tt0457513,Woody Allen,512,16.055
tt0498380,Clint Eastwood,1251,43.992
tt0498380,Clint Eastwood,1251,43.992
tt0384793,Steve Pink,9788,0.892
tt0384793,Steve Pink,9788,0.892
tt0384537,Christophe Gans,588,2.223
tt0384537,Christophe Gans,588,2.223
tt0381061,Martin Campbell,36557,5.235
tt0382625,Ron Howard,591,15.759
tt0472160,Mark Palansky,7985,0.246
tt0416449,Zack Snyder,1271,11.861
tt0426883,Nick Cassavetes,7457,7.678
tt0460829,David Lynch,1730,13.684
tt0457939,Nancy Meyers,1581,5.645
tt0457939,Nancy Meyers,1581,5.645
tt0418689,Clint Eastwood,3683,43.992
tt0458352,David Frankel,350,2.87
tt0489270,Darren Lynn Bousman,214,3.464
tt0489270,Darren Lynn Bousman,214,3.464
tt0424345,Kevin Smith,2295,10.539
tt0424345,Kevin Smith,2295,10.539
tt0449467,Alejandro G. Iñárritu,1164,14.704
tt0449467,Alejandro G. Iñárritu,1164,14.704
tt0424095,David Bowers,11619,1.196
tt0424095,Sam Fell,11619,1.639
tt0460740,Sean Ellis,12225,0.722
tt0415306,Adam McKay,9718,6.622
tt0449059,Jonathan Dayton,773,1.896
tt0449059,Valerie Faris,773,1.252
tt0425210,Paul McGuigan,186,1.68
tt0425210,Paul McGuigan,186,1.68
tt0446755,John Curran,14202,1.424
tt0454921,Gabriele Muccino,1402,12.025
tt0454945,Andy Fickman,9655,1.48
tt0454945,Andy Fickman,9655,1.48
tt0455590,Kevin Macdonald,1523,3.93
tt0420223,Marc Forster,1262,7.72
tt0454848,Spike Lee,388,7.879
tt0454841,Alexandre Aja,9792,4.035
tt0410297,Alejandro Agresti,2044,1.007
tt0410297,Alejandro Agresti,2044,1.007
tt0365830,Liam Lynch,2179,4.469
tt0365830,Liam Lynch,2179,4.469
tt0450232,Richard Donner,2207,5.74
tt0450232,Richard Donner,2207,5.74
tt0462504,Werner Herzog,9952,10.524
tt0387808,Mike Judge,7512,11.404
tt0387808,Mike Judge,7512,11.404
tt0406816,Andrew Davis,4643,2.209
tt0407887,Martin Scorsese,1422,21.467
tt0389860,Frank Coraci,9339,2.345
tt0463985,Justin Lin,9615,6.316
tt0385880,Gil Kenan,9297,1.825
tt0434409,James McTeigue,752,1.906
tt0367594,Tim Burton,118,28.287
tt0433400,Roger Kumble,10033,5.874
tt0387898,Michael Haneke,445,3.902
tt0368709,Cameron Crowe,9621,4.929
tt0407304,Steven Spielberg,74,32.198
tt0407304,Steven Spielberg,74,32.198
tt0363771,Andrew Adamson,411,5.469
tt0406375,Jon Favreau,6795,22.274
tt0427944,Jason Reitman,9388,6.117
tt0366627,John Maybury,9667,1.018
